year,state,state_abbr,county,D_candidate_votes,R_candidate_votes,totalvotes,percent_republican,percent_democrat,%difference(d_favor),FIPS
2016,Tennessee,TN,Knox,62878,105767,180697,58.53279246,34.79747865,-23.73531381,47093
2016,Tennessee,TN,Lake,577,1357,1970,68.88324873,29.2893401,-39.59390863,47095
2016,Tennessee,TN,Lauderdale,3056,4884,8087,60.39322369,37.78904414,-22.60417955,47097
2016,Tennessee,TN,Lawrence,2821,12420,15666,79.27996936,18.00714924,-61.27282012,47099
2016,Tennessee,TN,Lewis,890,3585,4622,77.56382518,19.25573345,-58.30809174,47101
2016,Tennessee,TN,Lincoln,2554,10398,13348,77.89931076,19.13395265,-58.76535811,47103
2016,Tennessee,TN,Loudon,4919,17610,23391,75.28536617,21.02945577,-54.25591039,47105
2016,Tennessee,TN,McMinn,3510,14691,18755,78.3311117,18.71500933,-59.61610237,47107
2016,Tennessee,TN,McNairy,1848,7841,10038,78.11316995,18.41004184,-59.70312811,47109
2016,Tennessee,TN,Macon,1072,6263,7504,83.46215352,14.28571429,-69.17643923,47111
2016,Tennessee,TN,Madison,15448,21335,38120,55.9679958,40.52465897,-15.44333683,47113
2016,Tennessee,TN,Marion,2832,7696,10862,70.85251335,26.07254649,-44.77996686,47115
2016,Tennessee,TN,Marshall,2852,8184,11455,71.44478394,24.89742471,-46.54735923,47117
2016,Tennessee,TN,Maury,10038,23799,35369,67.28773785,28.38078543,-38.90695242,47119
2016,Tennessee,TN,Meigs,856,3342,4320,77.36111111,19.81481481,-57.5462963,47121
2016,Tennessee,TN,Monroe,3186,13374,17093,78.24255543,18.63920903,-59.6033464,47123
2016,Tennessee,TN,Montgomery,21699,32341,57620,56.12808053,37.65879903,-18.4692815,47125
2016,Tennessee,TN,Moore,496,2325,2926,79.46001367,16.95146958,-62.50854409,47127
2016,Tennessee,TN,Morgan,1054,5441,6705,81.14839672,15.71961223,-65.42878449,47129
2016,Tennessee,TN,Obion,2426,9526,12249,77.76961385,19.80569842,-57.96391542,47131
2016,Tennessee,TN,Overton,1945,6059,8229,73.62984567,23.63592174,-49.99392393,47133
2016,Tennessee,TN,Perry,597,2167,2855,75.90192644,20.91068301,-54.99124343,47135
2016,Tennessee,TN,Pickett,536,2021,2615,77.28489484,20.49713193,-56.78776291,47137
2016,Tennessee,TN,Polk,1252,5097,6520,78.17484663,19.20245399,-58.97239264,47139
2016,Tennessee,TN,Putnam,6851,19002,27212,69.82948699,25.17639277,-44.65309422,47141
2016,Tennessee,TN,Rhea,1942,8660,11062,78.28602423,17.55559573,-60.73042849,47143
2016,Tennessee,TN,Roane,4837,15880,21669,73.28441552,22.32221145,-50.96220407,47145
2016,Tennessee,TN,Robertson,6637,19410,27113,71.58927452,24.4790322,-47.11024232,47147
2016,Tennessee,TN,Rutherford,36706,64515,107436,60.04970401,34.16545664,-25.88424737,47149
2016,Tennessee,TN,Scott,934,6044,7123,84.85188825,13.11245262,-71.73943563,47151
2016,Tennessee,TN,Sequatchie,1053,4441,5694,77.99438005,18.49315068,-59.50122936,47153
2016,Tennessee,TN,Sevier,6297,28629,36312,78.84170522,17.34137475,-61.50033047,47155
2016,Tennessee,TN,Shelby,208992,116344,337383,34.48425084,61.94502983,27.460779,47157
2016,Tennessee,TN,Smith,1689,5494,7436,73.8838085,22.71382464,-51.16998386,47159
2016,Tennessee,TN,Stewart,1222,3864,5299,72.91941876,23.0609549,-49.85846386,47161
2016,Tennessee,TN,Sullivan,12578,46979,62278,75.43434279,20.1965381,-55.23780468,47163
2016,Tennessee,TN,Sumner,18161,50129,71505,70.10558702,25.3982239,-44.70736312,47165
2016,Tennessee,TN,Tipton,5785,16910,23481,72.01567225,24.63694051,-47.37873174,47167
2016,Tennessee,TN,Trousdale,946,2103,3160,66.55063291,29.93670886,-36.61392405,47169
2016,Tennessee,TN,Unicoi,1262,5671,7195,78.81862404,17.5399583,-61.27866574,47171
2016,Tennessee,TN,Union,1012,5053,6247,80.88682568,16.19977589,-64.68704978,47173
2016,Tennessee,TN,Van Buren,539,1820,2419,75.23770153,22.28193468,-52.95576685,47175
2016,Tennessee,TN,Warren,3535,9540,13612,70.08521892,25.96973259,-44.11548634,47177
2016,Tennessee,TN,Washington,13024,34252,49750,68.84824121,26.17889447,-42.66934673,47179
2016,Tennessee,TN,Wayne,717,5036,5857,85.98258494,12.24176199,-73.74082295,47181
2016,Tennessee,TN,Weakley,2772,9008,12184,73.93302692,22.75114905,-51.18187787,47183
2016,Tennessee,TN,White,1845,7671,9825,78.07633588,18.77862595,-59.29770992,47185
2016,Tennessee,TN,Williamson,31013,68212,106271,64.18684307,29.18293796,-35.00390511,47187
2016,Tennessee,TN,Wilson,14385,39406,56734,69.45746818,25.35516621,-44.10230197,47189
2016,Texas,TX,Anderson,3369,13201,16977,77.75814337,19.84449549,-57.91364788,48001
2016,Texas,TX,Andrews,836,3927,4943,79.44568076,16.91280599,-62.53287477,48003
2016,Texas,TX,Angelina,7538,21668,29911,72.44157668,25.20143091,-47.24014577,48005
2016,Texas,TX,Aransas,2465,7740,10512,73.63013699,23.44939117,-50.18074581,48007
2016,Texas,TX,Archer,394,3786,4283,88.39598412,9.199159468,-79.19682466,48009
2016,Texas,TX,Armstrong,70,924,1021,90.49951028,6.856023506,-83.64348678,48011
2016,Texas,TX,Atascosa,4651,8618,13673,63.02932787,34.01594383,-29.01338404,48013
2016,Texas,TX,Austin,2320,9637,12274,78.51556135,18.90174352,-59.61381783,48015
2016,Texas,TX,Bailey,397,1344,1793,74.95817066,22.14166202,-52.81650864,48017
2016,Texas,TX,Bandera,1726,8163,10218,79.88843218,16.89175964,-62.99667254,48019
2016,Texas,TX,Bastrop,10569,16328,28454,57.38384761,37.14416251,-20.23968511,48021
2016,Texas,TX,Baylor,191,1267,1499,84.52301534,12.74182789,-71.78118746,48023
2016,Texas,TX,Bee,3444,4744,8485,55.91043017,40.58927519,-15.32115498,48025
2016,Texas,TX,Bell,37801,51998,94994,54.73819399,39.79303956,-14.94515443,48027
2016,Texas,TX,Bexar,319550,240333,589645,40.75893122,54.19362498,13.43469376,48029
2016,Texas,TX,Blanco,1244,4212,5685,74.08970976,21.882146,-52.20756376,48031
2016,Texas,TX,Borden,31,330,365,90.4109589,8.493150685,-81.91780822,48033
2016,Texas,TX,Bosque,1278,6339,7838,80.87522327,16.30517989,-64.57004338,48035
2016,Texas,TX,Bowie,8838,24924,34602,72.03051847,25.54187619,-46.48864228,48037
2016,Texas,TX,Brazoria,43200,72791,121181,60.06799746,35.64915292,-24.41884454,48039
2016,Texas,TX,Brazos,23121,38738,67211,57.6363988,34.40061895,-23.23577986,48041
2016,Texas,TX,Brewster,1873,2077,4252,48.84760113,44.04985889,-4.797742239,48043
2016,Texas,TX,Briscoe,91,625,736,84.91847826,12.36413043,-72.55434783,48045
2016,Texas,TX,Brooks,1937,613,2596,23.61325116,74.61479199,51.00154083,48047
2016,Texas,TX,Brown,1621,12017,14026,85.6766006,11.55710823,-74.11949237,48049
2016,Texas,TX,Burleson,1491,5316,6960,76.37931034,21.42241379,-54.95689655,48051
2016,Texas,TX,Burnet,3797,14638,19204,76.2237034,19.77192252,-56.45178088,48053
2016,Texas,TX,Caldwell,4795,6691,12092,55.33410519,39.6543169,-15.67978829,48055
2016,Texas,TX,Calhoun,2118,4638,6965,66.59009332,30.4091888,-36.18090452,48057
2016,Texas,TX,Callahan,569,4865,5579,87.20200753,10.19896039,-77.00304714,48059
2016,Texas,TX,Cameron,59402,29472,92079,32.00729808,64.51199513,32.50469705,48061
2016,Texas,TX,Camp,1260,3201,4542,70.47556143,27.74108322,-42.7344782,48063
2016,Texas,TX,Carson,249,2620,2964,88.39406208,8.400809717,-79.99325236,48065
2016,Texas,TX,Cass,2391,9726,12344,78.79131562,19.36973428,-59.42158134,48067
2016,Texas,TX,Castro,526,1414,1997,70.80620931,26.33950926,-44.46670005,48069
2016,Texas,TX,Chambers,2948,13339,16786,79.46503038,17.56225426,-61.90277612,48071
2016,Texas,TX,Cherokee,3469,12919,16790,76.94460989,20.6611078,-56.28350208,48073
2016,Texas,TX,Childress,253,1802,2084,86.46833013,12.14011516,-74.32821497,48075
2016,Texas,TX,Clay,536,4377,5018,87.22598645,10.68154643,-76.54444002,48077
2016,Texas,TX,Cochran,190,679,901,75.36071032,21.08768036,-54.27302997,48079
2016,Texas,TX,Coke,140,1265,1423,88.89669712,9.838369642,-79.05832748,48081
2016,Texas,TX,Coleman,388,3177,3643,87.20834477,10.65056272,-76.55778205,48083
2016,Texas,TX,Collin,140624,201014,361419,55.61799463,38.90885648,-16.70913815,48085
2016,Texas,TX,Collingsworth,145,983,1156,85.03460208,12.5432526,-72.49134948,48087
2016,Texas,TX,Colorado,1987,6325,8513,74.29813227,23.34077294,-50.95735933,48089
2016,Texas,TX,Comal,14238,45136,62178,72.59159188,22.89877449,-49.6928174,48091
2016,Texas,TX,Comanche,789,4333,5237,82.7382089,15.06587741,-67.67233149,48093
2016,Texas,TX,Concho,148,885,1068,82.86516854,13.8576779,-69.00749064,48095
2016,Texas,TX,Cooke,2352,13181,15955,82.61360075,14.74146036,-67.87214039,48097
2016,Texas,TX,Coryell,5064,12225,18253,66.97529173,27.74338465,-39.23190708,48099
2016,Texas,TX,Cottle,92,506,612,82.67973856,15.03267974,-67.64705882,48101
2016,Texas,TX,Crane,299,1049,1384,75.79479769,21.60404624,-54.19075145,48103
2016,Texas,TX,Crockett,372,980,1395,70.25089606,26.66666667,-43.58422939,48105
2016,Texas,TX,Crosby,468,1181,1728,68.34490741,27.08333333,-41.26157407,48107
2016,Texas,TX,Culberson,454,280,767,36.50586701,59.1916558,22.68578879,48109
2016,Texas,TX,Dallam,222,1261,1544,81.67098446,14.37823834,-67.29274611,48111
2016,Texas,TX,Dallas,461080,262945,758973,34.64484244,60.75051418,26.10567174,48113
2016,Texas,TX,Dawson,835,2636,3563,73.98259893,23.43530733,-50.54729161,48115
2016,Texas,TX,Deaf Smith,1185,2911,4216,69.04648956,28.10721063,-40.93927894,48117
2016,Texas,TX,Delta,400,1836,2281,80.49101271,17.53616835,-62.95484437,48119
2016,Texas,TX,Denton,110890,170603,298645,57.12568434,37.13104187,-19.99464247,48121
2016,Texas,TX,Dewitt,1163,5519,6844,80.63997662,16.99298656,-63.64699006,48123
2016,Texas,TX,Dickens,128,755,909,83.05830583,14.08140814,-68.97689769,48125
2016,Texas,TX,Dimmit,2173,974,3225,30.20155039,67.37984496,37.17829457,48127
2016,Texas,TX,Donley,191,1225,1465,83.61774744,13.03754266,-70.58020478,48129
2016,Texas,TX,Duval,2783,1316,4168,31.57389635,66.7706334,35.19673704,48131
2016,Texas,TX,Eastland,776,6011,6963,86.3277323,11.14462157,-75.18311073,48133
2016,Texas,TX,Ector,10249,25020,36530,68.4916507,28.05639201,-40.43525869,48135
2016,Texas,TX,Edwards,303,746,1073,69.52469711,28.23858341,-41.2861137,48137
2016,Texas,TX,Ellis,16253,44941,63673,70.58093697,25.52573304,-45.05520393,48139
2016,Texas,TX,El Paso,147843,55512,214008,25.93921723,69.08293148,43.14371425,48141
2016,Texas,TX,Erath,2160,11210,13893,80.68811632,15.54739797,-65.14071835,48143
2016,Texas,TX,Falls,1684,3441,5248,65.56783537,32.08841463,-33.47942073,48145
2016,Texas,TX,Fannin,2132,9548,12044,79.27598804,17.70176021,-61.57422783,48147
2016,Texas,TX,Fayette,2144,8743,11174,78.24413818,19.18739932,-59.05673886,48149
2016,Texas,TX,Fisher,403,1265,1729,73.16367843,23.30827068,-49.85540775,48151
2016,Texas,TX,Floyd,435,1474,1959,75.24247065,22.20520674,-53.03726391,48153
2016,Texas,TX,Foard,113,383,513,74.6588694,22.02729045,-52.63157895,48155
2016,Texas,TX,Fort Bend,134686,117291,262066,44.75628277,51.39392367,6.6376409,48157
2016,Texas,TX,Franklin,665,3585,4380,81.84931507,15.1826484,-66.66666667,48159
2016,Texas,TX,Freestone,1471,6026,7684,78.42269651,19.14367517,-59.27902134,48161
2016,Texas,TX,Frio,2444,1856,4400,42.18181818,55.54545455,13.36363636,48163
2016,Texas,TX,Gaines,597,3907,4620,84.56709957,12.92207792,-71.64502165,48165
2016,Texas,TX,Galveston,43658,73757,122903,60.01236748,35.52232248,-24.49004499,48167
2016,Texas,TX,Garza,230,1225,1484,82.54716981,15.49865229,-67.04851752,48169
2016,Texas,TX,Gillespie,2288,10446,13214,79.05252005,17.31496897,-61.73755108,48171
2016,Texas,TX,Glasscock,34,553,604,91.55629139,5.629139073,-85.92715232,48173
2016,Texas,TX,Goliad,973,2620,3708,70.65803668,26.24056095,-44.41747573,48175
2016,Texas,TX,Gonzales,1571,4587,6334,72.41869277,24.80265235,-47.61604042,48177
2016,Texas,TX,Gray,701,6500,7405,87.77852802,9.466576637,-78.31195138,48179
2016,Texas,TX,Grayson,10301,35325,47416,74.50016872,21.72473427,-52.77543445,48181
2016,Texas,TX,Gregg,11677,28764,41749,68.89745862,27.9695322,-40.92792642,48183
2016,Texas,TX,Grimes,2194,7065,9533,74.1109829,23.01479073,-51.09619217,48185
2016,Texas,TX,Guadalupe,18391,36632,57822,63.35304901,31.80623292,-31.54681609,48187
2016,Texas,TX,Hale,2101,6366,8858,71.86723865,23.71867239,-48.14856627,48189
2016,Texas,TX,Hall,164,893,1091,81.85151237,15.03208066,-66.81943171,48191
2016,Texas,TX,Hamilton,479,3060,3620,84.53038674,13.2320442,-71.29834254,48193
2016,Texas,TX,Hansford,171,1730,1947,88.85464818,8.782742681,-80.0719055,48195
2016,Texas,TX,Hardeman,249,1207,1513,79.7752809,16.45736946,-63.31791143,48197
2016,Texas,TX,Hardin,2780,19606,22780,86.0667252,12.20368745,-73.86303775,48199
2016,Texas,TX,Harris,707914,545955,1312112,41.6088718,53.95225408,12.34338227,48201
2016,Texas,TX,Harrison,7151,18749,26548,70.62302245,26.93611571,-43.68690673,48203
2016,Texas,TX,Hartley,173,1730,1952,88.62704918,8.862704918,-79.76434426,48205
2016,Texas,TX,Haskell,314,1403,1770,79.26553672,17.74011299,-61.52542373,48207
2016,Texas,TX,Hays,33224,33826,72164,46.87378748,46.03957652,-0.834210964,48209
2016,Texas,TX,Hemphill,181,1462,1695,86.25368732,10.67846608,-75.57522124,48211
2016,Texas,TX,Henderson,5669,23650,30045,78.71526044,18.86836412,-59.84689632,48213
2016,Texas,TX,Hidalgo,118809,48642,173437,28.04591869,68.50268397,40.45676528,48215
2016,Texas,TX,Hill,2547,10108,12970,77.93369314,19.63762529,-58.29606785,48217
2016,Texas,TX,Hockley,1260,5809,7311,79.45561483,17.23430447,-62.22131035,48219
2016,Texas,TX,Hood,4008,21382,26262,81.41801843,15.2615947,-66.15642373,48221
2016,Texas,TX,Hopkins,2510,10707,13538,79.08849165,18.54040479,-60.54808687,48223
2016,Texas,TX,Houston,1978,6205,8353,74.28468814,23.68011493,-50.60457321,48225
2016,Texas,TX,Howard,1770,6637,8723,76.08620887,20.29118423,-55.79502465,48227
2016,Texas,TX,Hudspeth,324,503,871,57.74971297,37.19862227,-20.5510907,48229
2016,Texas,TX,Hunt,6396,23910,31554,75.77486214,20.27001331,-55.50484883,48231
2016,Texas,TX,Hutchinson,854,7042,8155,86.35193133,10.472103,-75.87982833,48233
2016,Texas,TX,Irion,90,660,766,86.1618799,11.74934726,-74.41253264,48235
2016,Texas,TX,Jack,314,2973,3350,88.74626866,9.373134328,-79.37313433,48237
2016,Texas,TX,Jackson,904,4266,5302,80.4602037,17.05016975,-63.41003395,48239
2016,Texas,TX,Jasper,2590,10609,13419,79.05954244,19.30099113,-59.75855131,48241
2016,Texas,TX,Jeff Davis,422,695,1191,58.3543241,35.43240974,-22.92191436,48243
2016,Texas,TX,Jefferson,42443,42862,87618,48.91917186,48.44095962,-0.478212239,48245
2016,Texas,TX,Jim Hogg,1635,430,2119,20.29259084,77.15903728,56.86644644,48247
2016,Texas,TX,Jim Wells,6694,5420,12379,43.78382745,54.07545036,10.29162291,48249
2016,Texas,TX,Johnson,10988,44382,57606,77.04405791,19.07440197,-57.96965594,48251
2016,Texas,TX,Jones,936,4819,5960,80.8557047,15.70469799,-65.15100671,48253
2016,Texas,TX,Karnes,1145,2965,4198,70.62887089,27.27489281,-43.35397808,48255
2016,Texas,TX,Kaufman,10278,29587,41265,71.69998788,24.90730643,-46.79268145,48257
2016,Texas,TX,Kendall,3643,15700,20120,78.03180915,18.10636183,-59.92544732,48259
2016,Texas,TX,Kenedy,99,84,186,45.16129032,53.22580645,8.064516129,48261
2016,Texas,TX,Kent,59,360,434,82.94930876,13.59447005,-69.35483871,48263
2016,Texas,TX,Kerr,4681,17727,23297,76.09134223,20.0927158,-55.99862643,48265
2016,Texas,TX,Kimble,206,1697,1952,86.93647541,10.55327869,-76.38319672,48267
2016,Texas,TX,King,5,149,159,93.71069182,3.144654088,-90.56603774,48269
2016,Texas,TX,Kinney,458,936,1430,65.45454545,32.02797203,-33.42657343,48271
2016,Texas,TX,Kleberg,4716,4367,9512,45.91042893,49.57947855,3.669049622,48273
2016,Texas,TX,Knox,247,1078,1367,78.85881492,18.06876372,-60.79005121,48275
2016,Texas,TX,Lamar,3583,14561,18611,78.23867605,19.25205524,-58.98662082,48277
2016,Texas,TX,Lamb,771,3111,3995,77.87234043,19.2991239,-58.57321652,48279
2016,Texas,TX,Lampasas,1483,6385,8205,77.81840341,18.07434491,-59.7440585,48281
2016,Texas,TX,La Salle,1129,872,2059,42.35065566,54.83244293,12.48178728,48283
2016,Texas,TX,Lavaca,1170,7347,8661,84.82854174,13.5088327,-71.31970904,48285
2016,Texas,TX,Lee,1372,4997,6535,76.46518745,20.99464422,-55.47054323,48287
2016,Texas,TX,Leon,909,6391,7439,85.91208496,12.21938433,-73.69270063,48289
2016,Texas,TX,Liberty,4862,18892,24267,77.85057898,20.03543907,-57.8151399,48291
2016,Texas,TX,Limestone,1778,5796,7739,74.89339708,22.97454451,-51.91885256,48293
2016,Texas,TX,Lipscomb,135,1159,1332,87.01201201,10.13513514,-76.87687688,48295
2016,Texas,TX,Live Oak,742,3464,4302,80.52068805,17.24779172,-63.27289633,48297
2016,Texas,TX,Llano,1825,8299,10447,79.43907342,17.46912989,-61.96994352,48299
2016,Texas,TX,Loving,4,58,65,89.23076923,6.153846154,-83.07692308,48301
2016,Texas,TX,Lubbock,28023,65651,99013,66.30543464,28.30234414,-38.0030905,48303
2016,Texas,TX,Lynn,403,1546,2009,76.95370831,20.05973121,-56.8939771,48305
2016,Texas,TX,McCulloch,482,2552,3103,82.24299065,15.53335482,-66.70963584,48307
2016,Texas,TX,McLennan,27063,48260,79075,61.03066709,34.22447044,-26.80619665,48309
2016,Texas,TX,McMullen,40,454,499,90.98196393,8.016032064,-82.96593186,48311
2016,Texas,TX,Madison,881,3351,4289,78.13010026,20.54091863,-57.58918163,48313
2016,Texas,TX,Marion,1165,2983,4238,70.38697499,27.48938178,-42.8975932,48315
2016,Texas,TX,Martin,266,1455,1762,82.57661748,15.09648127,-67.48013621,48317
2016,Texas,TX,Mason,354,1656,2057,80.50559067,17.20952844,-63.29606223,48319
2016,Texas,TX,Matagorda,3500,8366,12196,68.59626107,28.69793375,-39.89832732,48321
